instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
True,10,2,9,False,"[3, 4, 5, 6, 8, 11, 14, 21, 28, 31, 39, 40, 42, 43, 44, 47, 51, 55, 56, 57]",19,5,35.254263362167045,R$110,10,27354939,6307.0,Real Bed,10,10,93,5283854,https://www.airbnb.com.br/rooms/5283854,10,1.0,Private room
True,10,4,10,False,"[2, 4, 8, 14, 21, 28, 31, 40]",103,5,38.459196395091325,R$120,10,12055952,211.0,Real Bed,10,10,94,2360737,https://www.airbnb.com.br/rooms/2360737,10,1.0,Entire home/apt
True,10,4,9,False,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 31, 33, 37, 39, 40, 44, 45, 46, 47]",17,4,30.44686381278063,R$95,9,4814743,1881.5,Real Bed,9,10,93,940883,https://www.airbnb.com.br/rooms/940883,10,1.0,Entire home/apt
True,10,4,10,True,"[1, 4, 5, 8, 21, 31, 33, 34, 35, 36, 38, 40, 41, 42, 44, 45, 46]",24,5,64.09866065848554,R$200,10,44647415,326.0,Futon,10,10,99,14086852,https://www.airbnb.com.br/rooms/14086852,10,1.0,Entire home/apt
True,10,3,9,False,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 31, 40, 44, 50]",66,5,35.254263362167045,R$110,10,11386725,9220.5,Real Bed,10,10,92,2306767,https://www.airbnb.com.br/rooms/2306767,9,0.9520000219345093,Entire home/apt
True,10,2,10,False,"[3, 4, 5, 8, 21, 28, 31, 33, 40, 41, 42, 43]",12,3,16.0,R$50,10,85172454,590.0,Real Bed,10,10,95,16337911,https://www.airbnb.com.br/rooms/16337911,10,1.0,Private room
False,10,4,10,False,"[1, 2, 3, 4, 5, 8, 12, 28, 33, 34, 40, 41, 46, 47, 50]",7,5,54.48386155971271,R$170,10,92775115,1544.0,Real Bed,10,10,97,14832276,https://www.airbnb.com.br/rooms/14832276,10,1.0,Entire home/apt
True,9,6,9,False,"[1, 3, 4, 5, 8, 11, 12, 14, 21, 28, 31, 40, 43, 44, 46]",94,5,41.6641294280156,R$130,9,14202532,9694.0,Real Bed,9,9,89,2777387,https://www.airbnb.com.br/rooms/2777387,10,1.0,Entire home/apt
True,10,4,10,True,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 33, 34, 39, 40, 43, 44, 46, 47]",4,5,30.44686381278063,R$95,10,102645241,732.5,Real Bed,10,10,100,15854039,https://www.airbnb.com.br/rooms/15854039,10,1.0,Entire home/apt
True,9,3,9,False,"[1, 2, 4, 5, 8, 14, 21, 40, 49, 50]",21,5,48.07399549386415,R$150,9,33841094,,Real Bed,9,10,88,6485755,https://www.airbnb.com.br/rooms/6485755,9,,Entire home/apt
True,10,2,9,False,"[1, 2, 3, 4, 5, 8, 14, 28, 31, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 51, 54]",171,5,49.99695531361872,R$156,9,503995,230.0,Futon,9,10,89,762336,https://www.airbnb.com.br/rooms/762336,10,1.0,Entire home/apt
True,10,2,10,True,"[3, 4, 8, 9, 16, 17, 19, 33, 40, 42, 44, 45, 46, 47, 49, 50]",71,5,41.6641294280156,R$130,10,10790369,0.5,Real Bed,10,10,98,2217035,https://www.airbnb.com.br/rooms/2217035,10,1.0,Private room
True,10,4,9,False,"[1, 3, 4, 5, 6, 8, 14, 21, 28, 31, 33, 40, 43, 44, 47, 51, 54]",18,5,45.0,R$140,10,24667368,106.0,Real Bed,10,10,97,11755212,https://www.airbnb.com.br/rooms/11755212,10,1.0,Entire home/apt
True,10,4,10,False,"[1, 2, 3, 4, 5, 8, 14, 21, 40, 43, 44, 45, 46]",37,5,79.48233921652206,R$248,10,13895956,2479.5,Real Bed,10,10,97,9730657,https://www.airbnb.com.br/rooms/9730657,10,1.0,Entire home/apt
True,10,4,10,False,"[1, 3, 4, 5, 7, 8, 9, 14, 15, 21, 28, 30, 35, 37, 38, 39, 40, 41, 44, 45, 46, 47, 49, 50]",27,4,64.09866065848554,R$200,10,35000597,148.0,Real Bed,10,10,100,16366356,https://www.airbnb.com.br/rooms/16366356,10,1.0,Entire home/apt
