instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
False,10,2,10,False,"[4, 8, 31, 33, 34, 39, 40, 42, 44, 45, 46]",3,3,15.704171861328957,R$49,9,66456789,867.0,Real Bed,10,9,93,14237372,https://www.airbnb.com.br/rooms/14237372,10,1.0,Private room
True,,3,,False,"[4, 5, 8, 33, 44, 47]",0,3,19.870584804130516,R$62,,45033692,,Real Bed,,,,8555317,https://www.airbnb.com.br/rooms/8555317,,,Private room
False,,4,,False,"[1, 2, 4, 5, 8, 9, 11, 21, 28, 31, 40, 41, 43, 44, 45, 46, 47]",0,4,38.459196395091325,R$120,,86392006,1756.5,Real Bed,,,,14220380,https://www.airbnb.com.br/rooms/14220380,,1.0,Entire home/apt
False,10,1,10,False,"[4, 8, 16, 17, 33, 40, 41, 49, 50]",1,3,16.66565177120624,R$52,10,29439081,434.0,Real Bed,10,10,100,16894574,https://www.airbnb.com.br/rooms/16894574,10,1.0,Private room
False,10,4,10,False,"[1, 2, 3, 4, 5, 8, 9, 14, 21, 28, 33, 34, 38, 40, 41, 44, 45, 46]",14,4,57.68879459263699,R$180,10,9193117,558.0,Real Bed,10,10,94,2709042,https://www.airbnb.com.br/rooms/2709042,9,1.0,Entire home/apt
False,10,2,9,False,"[1, 3, 4, 5, 7, 8, 9, 15, 21, 25, 31, 35, 41, 44, 45, 47]",8,4,54.48386155971271,R$170,10,95188278,461.0,Real Bed,10,10,94,15083990,https://www.airbnb.com.br/rooms/15083990,10,1.0,Entire home/apt
False,10,2,10,True,"[1, 3, 4, 5, 8, 9, 16, 25, 31, 33, 40]",15,4,25.639464263394217,R$80,10,94267212,349.0,Real Bed,10,10,99,15453903,https://www.airbnb.com.br/rooms/15453903,10,1.0,Private room
True,10,10,9,False,"[1, 3, 4, 5, 8, 9, 11, 12, 30, 31, 33, 40, 41]",24,4,28.844397296318494,R$90,9,44867548,154.5,Real Bed,9,10,85,8521709,https://www.airbnb.com.br/rooms/8521709,9,1.0,Entire home/apt
True,,4,,False,"[1, 4, 5, 7, 8, 11, 21, 30, 31, 33, 34, 40, 41, 44, 45, 46, 47]",0,3,347.0942474656992,R$1083,,30053528,1668.5,Real Bed,,,,16307185,https://www.airbnb.com.br/rooms/16307185,,0.800000011920929,Private room
False,10,4,10,False,"[1, 3, 4, 5, 8, 21, 28, 31, 33, 34, 35, 36, 40, 41, 45, 46]",5,4,28.523903993026064,R$89,10,858475,1671.0,Real Bed,10,10,96,179298,https://www.airbnb.com.br/rooms/179298,9,1.0,Entire home/apt
False,10,2,10,False,"[1, 4, 5, 7, 8, 9, 15, 21, 25, 31, 33, 34, 40, 42, 47, 50]",2,3,63.45767405190068,R$198,10,90266747,276.5,Real Bed,10,10,100,14570528,https://www.airbnb.com.br/rooms/14570528,10,1.0,Entire home/apt
False,10,1,10,False,"[4, 8, 40, 44, 47, 49, 50]",1,3,16.00196290744998,R$50,10,28605086,448.0,Real Bed,8,10,80,15611823,https://www.airbnb.com.br/rooms/15611823,8,1.0,Private room
False,10,2,10,True,"[1, 3, 4, 8, 16, 21, 33, 40, 44, 46]",29,4,20.8320647140078,R$65,10,712158,6301.5,Real Bed,10,10,96,8757063,https://www.airbnb.com.br/rooms/8757063,10,1.0,Private room
True,,1,,False,"[4, 5, 8, 11, 21, 33, 37, 39, 40, 41, 44, 45, 49, 50]",0,3,10.896772311942541,R$34,,4479691,6825.0,Real Bed,,,,14742589,https://www.airbnb.com.br/rooms/14742589,,0.75,Private room
False,,2,,False,"[31, 49, 50]",0,3,20.8320647140078,R$65,,120901255,1649.0,Real Bed,,,,17924380,https://www.airbnb.com.br/rooms/17924380,,1.0,Private room
True,,2,,False,"[1, 3, 4, 5, 8, 11, 16, 21, 30, 33, 34, 39, 41, 49, 50]",0,3,19.229598197545663,R$60,,51839309,,Real Bed,,,,16027637,https://www.airbnb.com.br/rooms/16027637,,,Private room
False,10,2,10,False,"[2, 4, 8, 31, 33, 40, 42, 43, 44, 45, 46, 47, 50]",13,5,15.704171861328957,R$49,9,10234450,14900.0,Real Bed,10,10,97,13395391,https://www.airbnb.com.br/rooms/13395391,9,1.0,Private room
False,10,4,10,False,"[1, 2, 3, 4, 5, 8, 9, 21, 33, 34, 42, 44, 46, 47, 49, 50]",1,5,124.99238828404681,R$390,10,90011266,6648.0,Real Bed,10,10,100,16617253,https://www.airbnb.com.br/rooms/16617253,10,1.0,Entire home/apt
False,10,2,9,False,"[1, 4, 5, 8, 9, 21, 33, 34, 40, 41, 44, 46, 49]",2,3,32.04933032924277,R$100,10,14369652,8676.5,Real Bed,10,10,100,16762191,https://www.airbnb.com.br/rooms/16762191,10,0.875,Entire home/apt
True,10,2,10,False,"[4, 5, 8, 33, 40, 44, 46, 47, 49, 50]",3,4,20.8320647140078,R$65,10,16756828,2.0,Real Bed,10,10,100,14406232,https://www.airbnb.com.br/rooms/14406232,10,1.0,Private room
True,10,6,9,True,"[1, 4, 5, 8, 9, 27, 31, 33, 40]",3,5,64.09866065848554,R$200,10,3250429,1485.5,Real Bed,10,10,100,15452343,https://www.airbnb.com.br/rooms/15452343,10,1.0,Entire home/apt
True,9,3,9,False,"[2, 4, 5, 6, 8, 12, 28, 31, 33, 40, 44, 46]",27,5,28.203410689733637,R$88,9,1269534,7392.5,Real Bed,10,10,92,944181,https://www.airbnb.com.br/rooms/944181,9,0.8999999761581421,Entire home/apt
False,,2,,False,"[3, 4, 5, 8, 11, 12, 31, 33, 40, 41, 44, 46, 47]",0,4,28.844397296318494,R$90,,10453219,2068.0,Real Bed,,,,16299334,https://www.airbnb.com.br/rooms/16299334,,1.0,Entire home/apt
False,,2,,False,"[1, 3, 4, 5, 8, 9, 11, 12, 21, 28, 31, 33, 34, 40, 44, 45, 46]",0,3,35.254263362167045,R$110,,21788175,16944.5,Real Bed,,,,16489472,https://www.airbnb.com.br/rooms/16489472,,1.0,Entire home/apt
True,10,1,10,False,"[1, 3, 4, 8, 14, 21, 28, 33, 39, 40, 41, 42, 43, 44, 46, 47, 49, 50]",2,5,14.422198648159247,R$45,10,92687767,3262.0,Pull-out Sofa,10,10,100,14837538,https://www.airbnb.com.br/rooms/14837538,10,1.0,Private room
False,10,1,10,False,"[1, 3, 4, 7, 8, 9, 11, 12, 17, 27, 31, 33, 34]",2,3,11.21726561523497,R$35,10,24121181,1317.0,Real Bed,10,10,100,4661605,https://www.airbnb.com.br/rooms/4661605,10,1.0,Private room
False,10,3,9,False,"[1, 3, 4, 5, 6, 8, 9, 11, 12, 14, 21, 28, 30, 31, 33, 34, 39, 40]",13,4,30.76735711607306,R$96,8,33676631,4777.5,Real Bed,9,10,88,6449831,https://www.airbnb.com.br/rooms/6449831,10,0.8999999761581421,Entire home/apt
True,,1,,False,"[1, 4, 5, 8, 30, 33, 40, 44, 45, 46, 47, 49, 50, 56]",0,3,19.229598197545663,R$60,,122568333,,Real Bed,,,,17892858,https://www.airbnb.com.br/rooms/17892858,,,Private room
True,,2,,False,"[1, 2, 8, 9, 14, 15, 21, 28, 31, 40, 46]",0,4,41.6641294280156,R$130,,100912920,698.0,Real Bed,,,,17885557,https://www.airbnb.com.br/rooms/17885557,,1.0,Entire home/apt
False,,1,,False,"[1, 3, 4, 8, 17, 19, 21, 28, 33, 37, 39, 40, 41, 44, 45, 46, 47, 49, 50]",0,4,17.0,R$53,,88653936,,Real Bed,,,,14412606,https://www.airbnb.com.br/rooms/14412606,,,Private room
True,,1,,False,"[1, 4, 5, 8, 39, 40, 42, 44, 45, 46, 47, 49]",0,3,22.43453123046994,R$70,,29941993,2242.0,Real Bed,,,,16813430,https://www.airbnb.com.br/rooms/16813430,,1.0,Private room
True,10,3,10,False,"[1, 7, 8, 9, 14, 15, 21, 28, 31, 32, 33, 34, 42, 44, 46, 47, 50]",1,3,60.57323432226884,R$189,10,100535163,17816.5,Real Bed,10,10,100,15599263,https://www.airbnb.com.br/rooms/15599263,8,1.0,Entire home/apt
False,10,6,10,False,"[1, 2, 5, 8, 9, 11, 12, 21, 25, 31, 33, 39, 40, 44, 45, 46, 47, 57]",2,3,64.09866065848554,R$200,10,106802882,12094.0,Real Bed,10,10,100,16319764,https://www.airbnb.com.br/rooms/16319764,10,1.0,Entire home/apt
True,10,4,10,False,"[1, 2, 3, 4, 5, 8, 9, 31, 32, 33, 34, 40, 41, 44, 45, 46, 47]",4,3,32.04933032924277,R$100,10,14816121,4855.0,Real Bed,10,10,100,2898751,https://www.airbnb.com.br/rooms/2898751,10,1.0,Entire home/apt
False,10,4,9,False,"[1, 3, 4, 5, 8, 21, 31]",3,3,14.422198648159247,R$45,9,47586261,,Real Bed,10,10,93,9494405,https://www.airbnb.com.br/rooms/9494405,10,,Entire home/apt
False,10,1,10,False,"[1, 2, 3, 4, 5, 8, 40]",5,3,19.870584804130516,R$62,10,9710620,86400.0,Real Bed,10,10,100,6103519,https://www.airbnb.com.br/rooms/6103519,10,0.0,Private room
