instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
False,,2,,False,"[1, 4, 8, 12, 31, 33, 34, 39, 40, 41, 42, 44, 45, 46, 47]",0,3,25.62221958882743,R$80,,93905970,,Real Bed,,,,15704055,https://www.airbnb.com.br/rooms/15704055,,,Entire home/apt
True,9,2,10,False,"[4, 8, 9, 11, 40, 42, 44, 47]",3,3,28.82499703743086,R$90,9,18744043,144.5,Real Bed,9,9,100,15267900,https://www.airbnb.com.br/rooms/15267900,10,0.8999999761581421,Shared room
False,10,8,10,False,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 14, 21, 28, 30, 31, 33, 40, 41, 44, 46, 47, 51, 55, 57]",10,3,76.86665876648229,R$240,10,37800167,24117.0,Real Bed,10,10,100,7220588,https://www.airbnb.com.br/rooms/7220588,10,0.8460000157356262,Entire home/apt
True,10,4,10,False,"[1, 3, 4, 8, 9, 11, 12, 21, 31, 32, 50]",1,4,30.426385761732575,R$95,6,74695443,145.0,Real Bed,10,10,100,17813928,https://www.airbnb.com.br/rooms/17813928,10,1.0,Entire home/apt
True,,2,,False,"[1, 2, 4, 5, 6, 8, 9, 14, 21, 28, 31, 32, 41, 43, 44, 46, 47, 50]",0,3,47.401106239330744,R$148,,72464413,,Real Bed,,,,13072535,https://www.airbnb.com.br/rooms/13072535,,,Private room
False,9,3,8,False,"[1, 4, 8, 31, 33]",30,5,19.216664691620572,R$60,9,4074385,13188.0,Real Bed,9,9,85,5670408,https://www.airbnb.com.br/rooms/5670408,9,1.0,Private room
False,,1,,False,"[1, 3, 4, 6, 8, 9, 14, 15, 16, 21, 28, 33, 39, 40, 41, 43, 44, 45, 46, 47]",0,3,48.041661729051434,R$150,,18243871,1647.0,Real Bed,,,,3696530,https://www.airbnb.com.br/rooms/3696530,,1.0,Private room
False,10,1,9,False,"[2, 4, 28]",9,4,22.419442140224003,R$70,10,5952524,9385.0,Pull-out Sofa,10,9,89,3060863,https://www.airbnb.com.br/rooms/3060863,8,1.0,Private room
False,,2,,False,"[1, 5, 8, 9, 21, 31, 32, 33, 39, 40, 42, 44, 46, 47, 50]",0,3,27.223608313129144,R$85,,83340871,12813.0,Real Bed,,,,14420171,https://www.airbnb.com.br/rooms/14420171,,1.0,Private room
True,10,3,10,False,"[1, 4, 8, 12, 16, 31, 33, 40, 42, 44, 47, 50]",2,3,14.092220773855088,R$44,10,90457049,1706.0,Real Bed,10,10,100,15300924,https://www.airbnb.com.br/rooms/15300924,10,0.8999999761581421,Private room
False,10,1,10,False,"[1, 2, 3, 4, 8, 16, 28, 33, 37, 39, 40, 41, 42, 44, 45, 46, 47, 49, 50]",3,3,19.216664691620572,R$60,10,9520663,6004.5,Real Bed,10,10,100,14933989,https://www.airbnb.com.br/rooms/14933989,10,1.0,Private room
True,,2,,False,"[1, 4, 5, 7, 11, 12, 15, 16, 21, 31, 35, 37, 38, 39, 40, 41, 42, 44, 45, 47]",0,3,54.44721662625829,R$170,,98031853,19498.5,Real Bed,,,,17631231,https://www.airbnb.com.br/rooms/17631231,,1.0,Private room
