instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
False,10,4,10,True,"[3, 4, 8, 9, 11, 12, 31, 33, 34, 37, 38, 40, 41, 43, 44, 45, 46, 47, 57]",33,5,64.09866065848554,R$200,10,10573244,0.0,Real Bed,10,10,98,8269659,https://www.airbnb.com.br/rooms/8269659,10,1.0,Entire home/apt
False,10,3,10,False,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 17, 18, 21, 28, 33, 37, 39, 40, 42, 43, 44, 46, 49, 50]",3,5,27.241930779856354,R$85,10,62908476,910.0,Real Bed,10,10,100,16532422,https://www.airbnb.com.br/rooms/16532422,9,1.0,Private room
True,10,3,10,False,"[1, 5, 7, 8, 9, 15, 21, 31, 35, 37, 39, 40, 41, 45, 46, 47, 57]",2,3,41.6641294280156,R$130,10,108567478,793.0,Real Bed,10,10,90,17617227,https://www.airbnb.com.br/rooms/17617227,10,1.0,Entire home/apt
True,10,3,10,True,"[3, 4, 8, 11, 17, 33, 40, 41, 42, 43, 44, 46, 47, 49, 50]",10,4,19.870584804130516,R$62,10,24447433,495.0,Real Bed,10,10,98,14858779,https://www.airbnb.com.br/rooms/14858779,10,1.0,Private room
instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
False,10,3,9,False,"[1, 3, 4, 8, 14, 21, 28, 31, 33, 39, 40, 46]",18,4,25.639464263394217,R$80,10,43006181,4048.0,Real Bed,9,10,91,8145309,https://www.airbnb.com.br/rooms/8145309,10,1.0,Entire home/apt
True,,2,,False,"[1, 4, 8, 11, 12, 16, 31, 32, 33, 34, 37, 40, 41, 42, 44, 45, 46, 47, 50]",0,3,64.09866065848554,R$200,,113602075,,Real Bed,,,,16977251,https://www.airbnb.com.br/rooms/16977251,,,Entire home/apt
True,,8,,False,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15, 21, 28, 31, 33, 40, 44, 45, 46, 47]",0,5,801.2332582310693,R$2500,,114389879,5047.5,Real Bed,,,,17108693,https://www.airbnb.com.br/rooms/17108693,,0.8999999761581421,Entire home/apt
True,,5,,False,"[7, 8, 9, 15, 21, 32, 33, 34, 40, 42]",0,3,80.12332582310692,R$250,,118652671,722.0,Real Bed,,,,17506039,https://www.airbnb.com.br/rooms/17506039,,1.0,Entire home/apt
True,,1,,False,"[1, 8, 11, 12, 33, 40, 42, 45, 46, 49, 50]",0,3,19.229598197545663,R$60,,112408044,42953.0,Real Bed,,,,16868635,https://www.airbnb.com.br/rooms/16868635,,0.777999997138977,Private room
False,,2,,True,"[1, 4, 5, 7, 8, 9, 11, 15, 16, 21, 31, 33, 35, 36, 40, 42, 44, 45, 46]",0,3,56.08632807617485,R$175,,290098,1804.0,Real Bed,,,,15463446,https://www.airbnb.com.br/rooms/15463446,,1.0,Private room
True,,1,,False,"[1, 4, 6, 21, 28, 31, 35, 39, 40, 42, 44, 47]",0,3,10.0,R$31,,120530046,,Real Bed,,,,17692976,https://www.airbnb.com.br/rooms/17692976,,,Private room
True,10,2,10,False,"[1, 2, 3, 4, 8, 11, 14, 16, 32, 39, 43]",1,4,26.921437476563927,R$84,10,50129432,687.5,Real Bed,10,10,100,10437816,https://www.airbnb.com.br/rooms/10437816,10,1.0,Shared room
True,,2,,False,"[1, 4, 5, 7, 16, 21, 31, 40, 41, 44, 47]",0,3,300.0,R$936,,112123622,10815.0,Real Bed,,,,17429290,https://www.airbnb.com.br/rooms/17429290,,0.800000011920929,Private room
False,10,1,10,False,"[1, 4, 8, 11, 17, 19, 28, 33, 40, 44, 45, 46, 49, 50]",6,4,17.627131681083522,R$55,10,107259069,18008.0,Real Bed,10,10,100,16382016,https://www.airbnb.com.br/rooms/16382016,10,1.0,Private room
True,10,2,10,False,"[4, 8, 11, 17, 19, 28, 33, 40, 42, 44, 46, 47, 50]",1,3,17.627131681083522,R$55,10,115827506,1691.0,Real Bed,10,10,100,17209172,https://www.airbnb.com.br/rooms/17209172,10,1.0,Private room
False,,4,,False,"[1, 4, 5, 7, 8, 9, 11, 21, 31, 32, 33, 38, 40, 44, 46]",0,3,27.88291738644121,R$87,,122077129,4410.5,Real Bed,,,,17845630,https://www.airbnb.com.br/rooms/17845630,,1.0,Entire home/apt
True,10,3,9,False,"[4, 8, 11, 31, 33, 34, 39, 40, 46]",3,5,11.21726561523497,R$35,9,4311002,13296.0,Real Bed,10,9,93,16110251,https://www.airbnb.com.br/rooms/16110251,9,0.800000011920929,Private room
True,10,5,10,True,"[1, 3, 4, 5, 8, 14, 25, 31, 35, 36, 39, 40, 41, 43, 44, 45, 46, 47, 51, 55]",32,5,86.21269858566305,R$269,10,30552172,225.0,Real Bed,10,10,96,6407852,https://www.airbnb.com.br/rooms/6407852,10,1.0,Entire home/apt
False,9,4,9,False,,12,3,28.844397296318494,R$90,9,39906619,6684.5,Real Bed,9,9,87,16109446,https://www.airbnb.com.br/rooms/16109446,9,0.9169999957084656,Entire home/apt
True,10,6,10,True,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 15, 21, 28, 31, 33, 35, 36, 38, 39, 40, 41, 44, 45, 46, 47]",86,5,50.63794192020358,R$158,10,21639673,724.5,Real Bed,10,10,99,4909217,https://www.airbnb.com.br/rooms/4909217,10,1.0,Entire home/apt
False,10,3,10,False,"[3, 4, 8, 11, 12, 17, 18, 19, 31, 33, 40, 44, 45, 46, 47]",14,4,64.09866065848554,R$200,10,58169992,237.5,Real Bed,9,10,97,11177483,https://www.airbnb.com.br/rooms/11177483,10,1.0,Entire home/apt
False,,3,,False,"[2, 4, 16, 39, 40, 47]",0,5,38.459196395091325,R$120,,106588949,9488.5,Real Bed,,,,16292824,https://www.airbnb.com.br/rooms/16292824,,1.0,Private room
False,10,3,9,False,"[1, 2, 3, 4, 5, 8, 9, 11, 12, 14, 15, 21, 28, 31, 33]",36,5,44.86906246093988,R$140,9,520255,603.0,Real Bed,10,10,94,1958862,https://www.airbnb.com.br/rooms/1958862,9,1.0,Entire home/apt
False,,1,,False,"[4, 8, 17, 19, 33, 40, 44, 46, 47, 49, 50]",0,3,11.537758918527397,R$36,,42413871,5293.5,Real Bed,,,,17275484,https://www.airbnb.com.br/rooms/17275484,,1.0,Shared room
True,10,2,10,False,"[1, 3, 7, 8, 9, 14, 21, 28, 31, 37, 40, 41, 42, 44, 47, 57]",1,4,22.43453123046994,R$70,10,105213510,3247.5,Real Bed,8,10,80,17293967,https://www.airbnb.com.br/rooms/17293967,10,1.0,Entire home/apt
True,10,2,10,False,"[1, 5, 7, 8, 9, 14, 21, 31, 33, 40, 44]",2,3,33.07072334206329,R$103,10,6352764,37689.0,Real Bed,10,10,100,14992924,https://www.airbnb.com.br/rooms/14992924,10,0.8999999761581421,Entire home/apt
False,10,2,9,True,"[1, 3, 4, 5, 7, 8, 9, 31, 40, 50]",47,5,28.844397296318494,R$90,10,44250133,186.0,Real Bed,10,10,97,8398922,https://www.airbnb.com.br/rooms/8398922,9,1.0,Private room
